FIPS,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
37025,16.5,1.7,4.9,0.6,22.9,1.6,8,0.7,8,0.8,13.3,0.1,25.2,0.1,10.7,0.7,6.9,0.9,1.4,0.3,39.1,0.3,8.5,0.8,5.5,0.5,3,0.6,3.7,0.6,0.8,0,0.1861,0.5393,0.6071,0.2934,0.4642,2.0901,0.3614,0.0706,0.8645,0.0853,0.7337,0.6834,2.4375,0.4817,0.7706,0.7706,0.7706,0.8365,0.2841,0.7677,0.2068,0.0875,2.1826,0.3376,7.4808,0.4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206084,9.4,1,18.6,0.5,11.3,0,4.9,0.2,0,0.1,0,0.1,3.5,0.4,0.6,0.3
37027,26,2.1,5.8,1.1,18.5,1.7,18.1,1.6,11.3,1.1,20.7,0.2,19.9,0,18.8,1.6,6.3,1.2,0.7,0.3,13.9,0.2,3,0.8,17.1,1.7,2.1,0.5,4.8,1,1.3,0.1,0.6367,0.7082,0.2402,0.8686,0.7121,3.1658,0.7257,0.636,0.2507,0.7439,0.6538,0.4776,2.762,0.6981,0.4018,0.4018,0.4018,0.496,0.7362,0.5759,0.3939,0.252,2.454,0.4808,8.7836,0.6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72443,16.8,1.6,4.2,0.4,6.2,0,0.5,0.2,0.1,0.1,0.1,0.1,2.7,0.5,0.1,0.1
37029,13,4.4,5.7,2.5,23.7,5.8,7.7,2.4,3.7,1.4,15.8,0.9,23.8,1.2,15.5,3.3,7.6,4.3,0.5,0.9,21.2,1.4,4.1,2.4,14,4.6,1.2,1.2,1.3,1.3,0.3,0,0.0722,0.6939,0.6723,0.2692,0.0474,1.755,0.2561,0.1861,0.748,0.4804,0.8142,0.377,2.6057,0.6032,0.546,0.546,0.546,0.6087,0.644,0.2393,0.0153,0.0229,1.5302,0.1021,6.4369,0.2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6787,7.1,3.1,8.1,1.5,3.7,0,1.4,0.8,0.2,0.3,0.2,0.3,6.7,1.8,0.9,1.1
37031,16.8,1.4,4.9,1.1,24.3,1.8,7.9,0.9,10.1,1.1,25.8,0.2,17.1,0.1,17.4,1,3.7,0.8,0.4,0.2,14,0.2,10.5,0.9,16.7,1,0.9,0.2,3.9,0.6,1.7,0.1,0.1995,0.5393,0.7105,0.286,0.6255,2.3608,0.4547,0.9007,0.0729,0.6421,0.1607,0.315,2.0914,0.2558,0.4057,0.4057,0.4057,0.8759,0.7238,0.1479,0.2345,0.4003,2.3824,0.4432,7.2403,0.3888,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,62819,8.7,1.1,4.2,0.4,4.5,0,1.2,0.2,0.3,0.1,0,0.1,3.5,0.4,0.2,0.1
37033,23.4,3.1,6,2.2,22.1,3.2,16.3,2.4,9.9,1.5,22,0.2,18.1,0.2,19.9,2.2,5.8,1.6,1.2,0.9,40.4,0.8,0.6,0.5,21.8,3.4,1.1,0.5,4.7,2,5.6,0.3,0.517,0.7385,0.5415,0.8097,0.6125,3.2192,0.7442,0.7346,0.1219,0.805,0.5711,0.6367,2.8693,0.7646,0.7881,0.7881,0.7881,0.1088,0.8451,0.2027,0.3751,0.839,2.3707,0.4384,9.2473,0.7302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15980,22.9,3,32,0.5,4.8,0,0.9,0.2,0.1,0.1,0,0.2,2.6,0.9,0,0.1
37035,22.2,1.5,5.1,0.8,20.4,1.6,12.6,1.1,11.8,1,18.3,0.1,21.8,0,14,0.7,6.4,0.9,2,0.4,26.5,0.3,6.4,0.8,13,1.1,2.5,0.5,4.9,0.8,1.7,0,0.4582,0.5787,0.4015,0.637,0.7391,2.8145,0.6055,0.3926,0.4696,0.3347,0.6736,0.7773,2.6478,0.6312,0.6249,0.6249,0.6249,0.7617,0.6163,0.685,0.412,0.4003,2.8753,0.7016,8.9625,0.6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186537,13.5,1.2,8.1,0.4,10.4,0,4.1,0.4,0.1,0.1,0,0.1,3.6,0.6,0.3,0.2
37037,19.4,2,2.8,0.8,20.3,2.3,10.6,1.3,8.8,1.1,24.8,0.3,19.5,0.1,12.9,1.1,4.1,0.9,3.3,0.7,28.9,0.6,2.4,0.6,13.5,1.6,1.8,0.5,3.1,0.7,0.9,0,0.3175,0.1457,0.3917,0.5078,0.5336,1.8963,0.2997,0.8686,0.2167,0.2389,0.2211,0.874,2.4193,0.469,0.6516,0.6516,0.6516,0.4181,0.6306,0.4712,0.1301,0.1091,1.7591,0.167,6.7263,0.2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54801,15.1,1.8,10.6,0.6,12.2,0,1.7,0.3,0.2,0.1,0,0.1,3.6,0.7,0.7,0.4
37039,29.8,3.7,4.9,1.7,22.6,2.9,8.8,1.4,16.2,2.1,30.7,0.5,16.1,0.4,18.1,1.9,3.3,1.2,0.3,0.5,9.9,0.2,0.4,0.3,19.2,2.4,0.9,0.5,4.3,1.5,1.5,0.1,0.7741,0.5393,0.5819,0.3633,0.8956,3.1542,0.7213,0.9717,0.0449,0.6974,0.1123,0.2475,2.0738,0.2482,0.2854,0.2854,0.2854,0.0757,0.7881,0.1479,0.3061,0.3299,1.6477,0.1333,7.1611,0.3729,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27647,20.2,2.6,1.5,0.3,3.7,0,0.5,0.2,1.6,0.4,0,0.1,2.5,0.5,0.1,0.2
37041,31.8,4.6,4.3,2.7,25.6,5,13.4,3,6.6,2.3,25.6,0.7,19.6,0.9,16.5,2.6,8.9,3.3,0.8,0.7,39.8,0.4,0.5,0.6,22.1,4,0.5,0.5,10.2,3.3,2,0.1,0.8298,0.4038,0.7887,0.678,0.3303,3.0306,0.6806,0.8963,0.2262,0.5692,0.909,0.518,3.1187,0.8769,0.7814,0.7814,0.7814,0.0923,0.8476,0.0557,0.9252,0.4916,2.4124,0.4594,9.3431,0.7394,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,13514,18.9,4.5,33.4,2,3.7,0,0.1,0.2,0.1,0.1,0,0.3,2.5,2,0.1,0.1
37043,23.3,5.4,4,2.5,24.2,6.4,11.7,3.1,15.3,4,31.9,1,16.5,0.9,16.3,2.8,1.8,1.4,0.3,1,8.3,0.8,3.2,2.4,14,3.9,1.4,1.1,7.3,3.9,0.8,0.1,0.5119,0.3509,0.7028,0.5835,0.8746,3.0237,0.678,0.9812,0.055,0.5479,0.0267,0.2475,1.8583,0.133,0.2234,0.2234,0.2234,0.5164,0.644,0.3198,0.7572,0.0875,2.3249,0.4155,7.4303,0.4232,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8883,20.6,4.9,1,0.6,3.9,0,1.1,0.8,1.1,1,0.1,0.3,1.1,1,0,0.4
37045,29.6,1.8,6.4,1.1,24.9,2.3,13.2,1.3,11.2,1.2,18.7,0.1,22.1,0,16.2,1.1,7.5,1.1,0.7,0.3,28.5,0.3,2.6,0.6,19.5,1.6,3.4,0.8,6.5,0.9,1.7,0,0.7671,0.7919,0.7442,0.6685,0.7041,3.6758,0.8699,0.4356,0.5138,0.5406,0.805,0.4776,2.7726,0.7044,0.6481,0.6481,0.6481,0.4423,0.7948,0.8221,0.6605,0.4003,3.12,0.8085,10.2165,0.8524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92836,23.4,1.9,20.1,0.5,4.1,0,0.9,0.2,0.1,0.1,0.1,0.1,3,0.6,0.2,0.2
37047,35.9,2.7,5.8,1.6,29.5,3.2,14.4,1.4,14.2,1.6,20.1,0.2,20.6,0.1,17.5,1.4,7.2,1.4,1.2,0.5,41.2,0.1,1.6,0.8,30.7,2.5,1.9,0.6,6.2,1.3,5.3,0.3,0.9138,0.7082,0.9268,0.7324,0.8428,4.124,0.952,0.5784,0.3213,0.6535,0.7706,0.6367,2.9605,0.8116,0.7951,0.7951,0.7951,0.2867,0.9523,0.5087,0.6223,0.8301,3.2001,0.846,11.0797,0.937,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,45691,22.7,2.4,28.5,0.9,5.9,0,0.5,0.1,3.1,0.2,0.1,0.1,3,0.9,0.3,0.3
37049,24,1.8,5.1,0.9,26.5,2,9.1,0.9,9.2,1.2,19.8,0.2,21.7,0.1,15.4,1,7.3,1.1,1.5,0.4,35.2,0.4,4.8,0.8,14.2,1.6,2,0.5,5.9,1,4.7,0.1,0.5472,0.5787,0.8301,0.3888,0.566,2.9108,0.6373,0.5453,0.4534,0.4699,0.7817,0.7035,2.9538,0.8081,0.7261,0.7261,0.7261,0.6694,0.65,0.5415,0.5829,0.8021,3.2459,0.8597,9.8366,0.8126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104176,17.5,1.8,20.8,0.4,7.8,0,2.6,0.4,0.3,0.1,0.2,0.1,3.1,0.7,0.5,0.4
37051,28.1,0.9,7.9,0.6,34.5,1.1,7.7,0.4,10.8,0.5,12.5,0.1,24.9,0,16.7,0.5,9.9,0.7,1.4,0.2,59,0.2,11.1,0.5,8.5,0.4,2.8,0.3,6.9,0.5,4.8,0.1,0.7216,0.9087,0.9873,0.2692,0.6742,3.561,0.833,0.0436,0.8454,0.588,0.944,0.6834,3.1044,0.8718,0.9141,0.9141,0.9141,0.889,0.434,0.7362,0.7073,0.8085,3.575,0.9558,11.1545,0.943,0,1,1,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4,357994,11.4,0.6,36.4,0.4,12.5,0,2.4,0.1,1,0.1,0.3,0.1,5.5,0.4,0.8,0.2
37053,13.8,2.7,3.2,1.3,21.3,3.2,7.2,1.3,11.2,1.9,16.7,0.3,22.2,0.3,11.7,1.4,7,2.1,0.4,0.5,14.8,0.7,0.9,0.5,11.2,2.1,1,0.4,1.7,0.9,0.4,0,0.091,0.2017,0.4788,0.2208,0.7041,1.6964,0.2409,0.2517,0.531,0.1432,0.7493,0.315,1.9902,0.196,0.4248,0.4248,0.4248,0.1594,0.545,0.1724,0.0283,0.0293,0.9344,0.0134,5.0458,0.0862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21278,10.4,2.6,5.6,0.6,4.8,0,0.8,0.3,0.2,0.2,0,0.1,2.3,0.7,1.2,0.8
37055,13.2,2.2,5.1,1.3,24.3,3,5.1,1,11.6,1.7,23,0.2,18.4,0.1,10.6,1.1,3.7,1.1,1.5,0.6,14.2,0.6,4.7,1,4.5,0.8,2.7,0.6,1.8,0.6,0.5,0,0.0751,0.5787,0.7105,0.0678,0.7273,2.1594,0.3805,0.7916,0.1394,0.0808,0.1607,0.7035,1.876,0.1384,0.4117,0.4117,0.4117,0.6643,0.2281,0.7165,0.0312,0.0388,1.6789,0.1422,6.126,0.2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39949,7.1,1.6,3,0.3,7.6,0,0.5,0.2,0.1,0.1,0,0.1,2.3,0.6,0.7,0.5
37057,24.8,1.6,4.3,0.7,21.9,1.6,13.5,1,10.9,0.9,18.5,0.1,21.7,0,15.3,0.8,6.6,0.8,1.5,100,21.9,0.2,2.9,0.6,13.6,1.1,1.8,0.4,4.2,0.7,1.1,0,0.5807,0.4038,0.5288,0.6831,0.6822,2.8786,0.6249,0.4155,0.4534,0.4591,0.6984,0.7035,2.7299,0.6812,0.5558,0.5558,0.5558,0.4804,0.6344,0.4712,0.2879,0.1798,2.0537,0.2752,8.218,0.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137930,14.9,1,9.5,0.3,7.8,0,1.5,0.1,0.1,0.1,0,0.1,2.8,0.4,0.1,0.1
37059,18,2.4,4.6,1.4,19,2.6,10.2,1.2,10.2,1.6,21.4,0.2,20.9,0.1,18.1,1.5,3.6,1.4,1.2,0.4,16.7,0.2,3.3,1.2,16.5,2.3,1.8,0.6,5,1.8,0.8,0.2,0.2485,0.4738,0.2774,0.4776,0.6328,2.1101,0.3665,0.693,0.3548,0.6974,0.1499,0.6367,2.5318,0.5523,0.4658,0.4658,0.4658,0.5269,0.7175,0.4712,0.4295,0.0875,2.2326,0.3668,7.3403,0.4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36399,8.3,1.6,4.1,0.6,7.3,0,0.8,0.2,0.4,0.2,0,0.1,3.8,0.6,0.3,0.3
37061,31.6,2.2,5.4,1.1,22.7,2.5,19.7,1.7,14.8,1.6,19.1,0.3,23.7,0.1,17.2,1.3,6.9,1.4,7.2,1.2,49.4,0.1,1.1,0.5,33.7,2.4,3.9,0.8,5.2,1.2,0.9,0,0.8276,0.6386,0.5899,0.9131,0.8606,3.8298,0.9058,0.4801,0.7375,0.6265,0.7337,0.958,3.5358,0.9749,0.8683,0.8683,0.8683,0.1969,0.9669,0.8651,0.4642,0.1091,2.6022,0.5549,10.8361,0.9144,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3,43670,23.7,2.3,21.4,1.1,23.2,0,0.5,0.1,0.2,0.1,0.4,0.3,3.6,1.1,0.2,0.1
37063,20.1,1,4.3,0.5,28,1.3,9.3,0.6,11.4,0.8,13.8,0.1,20,0,9.7,0.5,6.9,0.7,4.9,0.4,57.4,0.1,21.3,1,1.3,0.3,2.7,0.4,7,0.6,4.5,0.1,0.3557,0.4038,0.8839,0.4031,0.7165,2.763,0.5873,0.0881,0.2599,0.0487,0.7337,0.9249,2.0553,0.238,0.9065,0.9065,0.9065,0.978,0.0519,0.7165,0.7203,0.7916,3.2583,0.8661,8.9831,0.686,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,410916,8.3,0.8,34,0.4,13.8,0,5.2,0.2,0.2,0.1,0,0.1,3.8,0.4,0.4,0.1
37065,35.5,2.8,8.6,2.4,28.9,3.2,14.4,1.4,11.6,1.1,20.1,0.1,22.7,0.1,16,1.1,10.6,1.9,0.8,0.4,64.6,0.2,1.7,0.6,23.4,1.8,2.2,0.7,10.4,1.8,1.5,0.1,0.9087,0.9306,0.9109,0.7324,0.7273,4.2099,0.966,0.5784,0.5997,0.5227,0.9583,0.518,3.1771,0.901,0.9418,0.9418,0.9418,0.3029,0.8705,0.6083,0.9332,0.3299,3.0448,0.7773,11.3736,0.9605,1,1,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,1,0,1,6,46196,24.1,2.2,56,0.7,5.4,0,0.2,0.1,0.2,0.2,0.1,0.1,2.5,0.7,0.1,0.1
37067,24.9,1.1,5.6,0.5,27.3,1.2,10.8,0.5,10.5,0.6,16.4,0.1,22.7,0,12.3,0.4,8.3,0.7,2.7,0.3,44.8,0.2,14.4,0.8,3.6,0.4,2.1,0.3,6.6,0.6,2.7,0.1,0.5848,0.6777,0.8587,0.5243,0.6538,3.2993,0.7652,0.2272,0.5997,0.1925,0.8762,0.8361,2.7317,0.6825,0.8291,0.8291,0.8291,0.936,0.1728,0.5759,0.6723,0.6195,2.9765,0.7436,9.8366,0.8126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,420862,13,0.8,25.2,0.3,13.7,0,2.4,0.1,0.2,0.1,0.1,0.1,2.9,0.3,0.5,0.2
37069,20.6,2.4,5.9,1.1,20.1,2.1,13.1,1.5,9.8,1,16.9,0.2,21.7,0,16.8,1.2,6.9,1.3,1.6,0.5,37.6,0.1,1.7,0.7,24.5,2.1,2.4,0.8,3.2,0.9,2.1,0.1,0.3789,0.7251,0.3735,0.6618,0.6064,2.7457,0.5819,0.2663,0.4534,0.5953,0.7337,0.7197,2.7684,0.7019,0.756,0.756,0.756,0.3029,0.8883,0.6624,0.1413,0.5145,2.5094,0.5107,8.7795,0.6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48288,13.1,2,23.5,0.9,9.4,0,0.6,0.2,0.3,0.1,0,0.1,3.4,0.8,0.3,0.3
37071,22.3,1.1,4.9,0.6,26.2,1.3,12.4,0.6,10.2,0.6,16.4,0,22.3,0,14.7,0.5,7,0.7,1.5,0.2,30.5,0.2,5.7,0.5,8.3,0.6,1.9,0.3,5.4,0.6,1.3,0,0.4636,0.5393,0.8167,0.6246,0.6328,3.077,0.6984,0.2272,0.5444,0.399,0.7493,0.7035,2.6234,0.6163,0.6726,0.6726,0.6726,0.7226,0.4228,0.5087,0.503,0.252,2.4091,0.4578,8.7821,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202427,14,0.9,17,0.4,8,0,1.6,0.1,0.2,0.1,0.1,0.1,3.1,0.4,0.3,0.2
37073,24,5.1,9.3,3.7,20.4,4.7,9.5,2.3,7.4,2.1,21.2,0.1,19.6,0.2,19.1,2.7,4.2,2.9,1,1.4,37,0.7,0,0.6,41.8,6.2,0.9,0.8,3.4,1.9,0.6,0,0.5472,0.952,0.4015,0.419,0.412,2.7317,0.5765,0.6755,0.2262,0.763,0.2412,0.5861,2.492,0.5199,0.7464,0.7464,0.7464,0,0.9917,0.1479,0.1693,0.0538,1.3627,0.0633,7.3328,0.4053,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,6213,26.1,5.3,31.4,2.4,3.2,2.3,0.1,0.1,0.6,0.5,0,0.4,1.8,1.3,0,0.4
37075,21.2,4.8,7.7,3.5,19,5.4,15.9,3.4,17.7,3.3,23.6,0.9,20.3,1.2,19.6,3.5,5,2.6,1,1.1,14.6,0.2,1.3,0.5,27.9,4.1,1,0.4,6.4,2.6,1.8,0.4,0.4057,0.8998,0.2774,0.798,0.9281,3.309,0.7684,0.8247,0.2902,0.7868,0.4082,0.5861,2.896,0.7792,0.42,0.42,0.42,0.2316,0.9265,0.1724,0.6497,0.4321,2.4123,0.4591,9.0373,0.6933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,7033,27.1,5.8,0.5,0.3,4.1,0,0,0.5,8.1,1.8,0,0.5,1.7,1.8,0.1,0.2
37077,23.7,2.4,4.7,1.1,22.8,2.7,14.2,1.6,10.6,1.5,17.1,0.2,20.2,0.1,16.4,1.3,6.6,1.6,1.8,0.5,43.7,0.4,0.9,0.4,19.1,1.9,1.5,0.6,4.1,1.1,6.8,1.7,0.5336,0.4954,0.6007,0.7184,0.6627,3.0108,0.6745,0.2838,0.2781,0.5581,0.6984,0.7534,2.5718,0.5778,0.8164,0.8164,0.8164,0.1594,0.7852,0.3608,0.2708,0.8781,2.4543,0.4811,8.8533,0.6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52542,12.7,1.5,28.8,0.8,9.3,0,0.7,0.2,0.3,0.1,0.4,0.3,3.7,0.8,0.5,0.3
37079,33,3.6,5.5,1.7,28.2,3.9,23.9,2.6,16.9,2.3,16.5,0.3,19.1,0.1,20.5,2.3,8.2,1.9,3.1,1,54.2,0.1,2.6,1,40.4,3.6,4,1.5,5.5,1.7,13.3,0.7,0.8562,0.6583,0.8899,0.9663,0.9131,4.2838,0.9745,0.2358,0.1861,0.8355,0.8686,0.8635,2.9895,0.8272,0.8883,0.8883,0.8883,0.4423,0.9895,0.8721,0.5177,0.9621,3.7837,0.985,11.9453,0.9863,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,15774,21.1,3.1,31.9,1.9,15.9,0,0.1,0.1,0.7,0.5,0,0.1,5.5,1.7,0.1,0.1
37081,24.1,0.8,5.2,0.5,28.8,1.1,9.9,0.5,9.2,0.5,15.5,0,21.9,0,11.9,0.4,8.4,0.5,2.5,100,51.9,0.2,14.3,0.7,2.9,0.4,2.7,0.3,6.3,0.6,4.1,0.1,0.5527,0.5921,0.9084,0.454,0.566,3.0732,0.6962,0.1677,0.4846,0.1619,0.8826,0.8244,2.5212,0.5469,0.8797,0.8797,0.8797,0.9351,0.1384,0.7165,0.6386,0.7636,3.1922,0.84,9.6663,0.7865,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,619034,12.7,0.7,33.9,0.3,8.6,0,5.2,0.1,0.2,0.1,0,0.1,3.5,0.3,0.5,0.2
37083,38.1,2.4,9.3,1.8,33.5,2.9,18.9,1.5,10.3,1.5,21.2,0.1,21.3,0.1,20.1,1.4,11.2,1.6,0.4,0.3,62.5,0.2,3.3,1.1,24.2,2.1,2.1,0.7,9.2,1.3,2.5,0.2,0.9418,0.952,0.9812,0.8928,0.6395,4.4073,0.9844,0.6755,0.4006,0.8171,0.9682,0.315,3.1764,0.9007,0.9332,0.9332,0.9332,0.5269,0.8832,0.5759,0.8896,0.5902,3.4658,0.936,11.9827,0.987,1,1,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,5,45606,33.2,2.5,51.5,0.8,3.3,0,0.9,0.1,2.9,0.2,0.2,0.1,3.7,0.8,0.1,0.1
37085,24.7,1.8,5.3,0.7,25.2,1.8,11.8,0.9,10.8,0.9,13.2,0.1,25.5,0,15.5,0.8,7.1,0.8,1.9,0.3,40,0.1,1,0.3,19.1,1.2,1.9,0.4,4.3,0.7,2.4,0.1,0.5762,0.616,0.7639,0.588,0.6742,3.2183,0.7432,0.0662,0.8864,0.4804,0.7601,0.7668,2.9599,0.8107,0.7836,0.7836,0.7836,0.1785,0.7852,0.5087,0.3061,0.5765,2.355,0.4302,9.3168,0.7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109915,18.4,1.2,20.2,0.4,13.7,0,1,0.2,0.7,0.1,0.2,0.1,4,0.5,0.2,0.1
37087,23.4,2.3,3.5,1.1,23.9,2.4,9.6,1.2,11.2,1.2,25.1,0.1,17.9,0.1,17.2,1.3,5.3,1.4,0.6,0.3,8.6,0.1,2,0.6,16.6,1.6,1.3,0.4,4.3,1,0.9,0,0.517,0.2568,0.6844,0.4276,0.7041,2.5899,0.5266,0.8797,0.1072,0.6265,0.4693,0.4349,2.5176,0.5441,0.2323,0.2323,0.2323,0.3509,0.721,0.2765,0.3061,0.1091,1.7636,0.1702,7.1034,0.3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51554,19.8,2.4,0.8,0.3,4.5,0,0.4,0.2,0.4,0.2,0,0.1,2.5,0.4,0,0.1
37089,19.7,1.5,3.5,0.8,23.1,1.7,8.4,0.8,12.3,0.9,26.1,0.1,18.6,0,14.8,0.8,4.6,0.7,2.3,0.5,17.8,0.3,4.1,0.7,15,1.3,1.5,0.4,3.7,0.7,1.2,0,0.3328,0.2568,0.6236,0.3303,0.7633,2.3068,0.4365,0.9077,0.1486,0.4082,0.3223,0.8066,2.5934,0.5959,0.4913,0.4913,0.4913,0.6087,0.6758,0.3608,0.2068,0.2119,2.064,0.2806,7.4555,0.4286,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,105791,12.3,1.2,3.1,0.3,10.6,0,1.3,0.1,0.3,0.1,0.1,0.2,2,0.3,0.4,0.3
37091,35.4,3.1,7.2,1.9,31.4,3.4,16.1,1.9,10.8,1.5,20.4,0.3,17.9,0.1,20.9,1.6,7.7,1.5,0.6,0.4,67.7,0.1,1.3,0.4,22,2.9,1.3,0.6,9,1.8,9.7,0.4,0.9065,0.8616,0.9612,0.804,0.6742,4.2075,0.9656,0.6052,0.1072,0.8521,0.8231,0.4349,2.8225,0.735,0.9513,0.9513,0.9513,0.2316,0.8466,0.2765,0.8801,0.9329,3.1677,0.8279,11.149,0.9427,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,22601,23.9,2.6,57.9,1,4.6,0,1.1,0.1,1.1,0.3,0.1,0.1,2.8,1.1,0.2,0.2
37093,25.8,2.2,6.4,1.1,29.8,2.8,11.1,1.1,11,1.3,11,0.2,27.1,0,18.1,1.4,7.8,1.3,2.3,0.6,62.2,0.3,1.6,0.7,21.1,2.1,2.4,0.6,5.2,1.1,2.2,0.3,0.6281,0.7919,0.9329,0.5402,0.6885,3.5816,0.8384,0.0185,0.9415,0.6974,0.833,0.8066,3.297,0.9345,0.931,0.931,0.931,0.2867,0.8304,0.6624,0.4642,0.5393,2.783,0.6535,10.5926,0.8909,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,37796,13.2,1.4,32.4,1,14.7,0,1.4,0.3,7,0.4,0.1,0.1,5.7,1.3,0.9,0.5
37095,37,9.1,8.7,8,34.8,11.5,19,6.4,13.8,6,23.4,3.8,19.7,3.2,18.8,6.7,6,5.9,1.9,2,43.1,5.9,0,0.6,22.2,7.2,0,0.6,2.2,2.7,13.7,0.9,0.93,0.9338,0.9885,0.896,0.8279,4.5762,0.9949,0.8129,0.237,0.7439,0.6102,0.7668,3.1708,0.8966,0.8101,0.8101,0.8101,0,0.8498,0,0.0515,0.9647,1.866,0.1989,10.4231,0.874,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4644,29.5,9.5,28.5,5.7,12.4,4,0,0.9,0.6,1.2,0,0.9,1.7,1.4,0,0.9
37097,16.3,1.1,4.6,0.6,20.9,1.3,9.1,0.7,9.3,0.7,16.3,0.1,22.5,0,11.8,0.6,6.1,0.8,1.8,100,25.5,0.2,6.2,0.8,12.2,1,2.2,0.5,3.3,0.5,0.8,0.2,0.1779,0.4738,0.4413,0.3888,0.5727,2.0545,0.3487,0.2189,0.5721,0.1534,0.6258,0.7534,2.3236,0.4041,0.615,0.615,0.615,0.7537,0.5829,0.6083,0.1537,0.0875,2.1861,0.3398,7.1792,0.3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189985,7.9,0.7,11.4,0.3,8.3,0,2.5,0.2,0.1,0.1,0,0.1,2.8,0.3,0.4,0.2
